id_venta,fecha,id_cliente,id_vendedor,id_producto,tipo_producto,cantidad,precio_unitario,importe
4732,1/03/2025,171,34,88,gafas,1,139.9,139.9
4733,4/03/2026,19,19,85,gafas,1,109.9,109.9
4734,24/04/2026,2840,100,187,gafas,1,89.9,89.9
4735,5/04/2025,444,33,1055,lentillas,2,19,38
4736,24/04/2026,1360,127,1009,lentillas,1,7.5,7.5
4737,26/10/2025,2478,12,25,gafas,1,49.9,49.9
4738,1/09/2025,2753,13,138,gafas,2,49.9,99.8
4739,10/03/2025,1805,24,1037,lentillas,1,16.5,16.5
4740,1/02/2026,689,4,12,gafas,1,49.9,49.9
4741,23/03/2026,2862,122,5,gafas,1,89.9,89.9
4742,22/05/2025,2313,121,109,gafas,2,84.9,169.8
4743,17/04/2025,519,108,131,gafas,2,89.9,179.8
4744,5/03/2025,509,98,192,gafas,3,45.9,137.7
4745,23/04/2026,1585,78,76,gafas,3,79.9,239.7
4746,18/01/2025,515,104,74,gafas,3,99.9,299.7
4747,9/10/2025,1636,129,72,gafas,1,89.9,89.9
4748,1/04/2025,1044,85,1037,lentillas,2,16.5,33
4749,23/12/2025,2217,25,186,gafas,2,89.9,179.8
4750,24/04/2026,336,62,171,gafas,3,64.9,194.7
4751,24/02/2025,1838,57,1022,lentillas,2,43.5,87
4752,3/07/2025,1108,12,1033,lentillas,1,66.5,66.5
4753,19/03/2026,2356,27,57,gafas,3,29.9,89.7
4754,4/03/2026,1392,22,12,gafas,3,49.9,149.7
4755,5/08/2025,384,110,170,gafas,3,84.9,254.7
4756,18/12/2025,1980,62,58,gafas,3,29.9,89.7
4757,28/01/2025,699,14,87,gafas,2,109.9,219.8
4758,8/02/2025,23,23,109,gafas,2,84.9,169.8
4759,13/03/2026,575,27,46,gafas,1,59.9,59.9
4760,23/02/2025,2416,87,5,gafas,3,89.9,269.7
4761,24/04/2026,2117,62,1024,lentillas,3,25.5,76.5
4762,16/05/2025,1227,131,18,gafas,1,59.9,59.9
4763,24/04/2026,2342,13,1034,lentillas,2,34,68
4764,8/02/2026,64,64,153,gafas,2,99.9,199.8
4765,22/05/2025,972,13,86,gafas,3,109.9,329.7
4766,18/03/2026,434,23,20,gafas,2,49.9,99.8
4767,3/01/2026,1594,87,121,gafas,3,49.9,149.7
4768,19/03/2026,2901,24,127,gafas,2,79.9,159.8
4769,15/04/2025,1614,107,150,gafas,3,109.9,329.7
4770,24/02/2025,2180,125,1002,lentillas,1,54.5,54.5
4771,18/06/2025,1849,68,157,gafas,3,139.9,419.7
4772,29/03/2026,2460,131,66,gafas,1,89.9,89.9
4773,10/03/2026,383,109,13,gafas,3,49.9,149.7
4774,9/04/2026,228,91,90,gafas,2,139.9,279.8
4775,29/03/2025,1212,116,60,gafas,3,29.9,89.7
4776,25/02/2026,1802,21,82,gafas,3,79.9,239.7
4777,27/03/2026,1892,111,131,gafas,3,89.9,269.7
4778,24/04/2026,2044,126,209,gafas,3,69.9,209.7
4779,11/07/2025,2972,95,26,gafas,1,49.9,49.9
4780,8/10/2025,1505,135,149,gafas,2,109.9,219.8
4781,12/09/2025,1510,3,1037,lentillas,1,16.5,16.5
4782,23/07/2025,2308,116,191,gafas,3,69.9,209.7
4783,26/05/2025,873,51,26,gafas,2,49.9,99.8
4784,14/09/2025,2823,83,5,gafas,2,89.9,179.8
4785,31/12/2025,1773,129,64,gafas,3,89.9,269.7
4786,21/04/2026,1219,123,161,gafas,3,79.9,239.7
4787,16/11/2025,1426,56,1017,lentillas,2,16.5,33
4788,14/11/2025,1561,54,122,gafas,2,49.9,99.8
4789,3/01/2026,2626,23,156,gafas,1,139.9,139.9
4790,7/04/2025,791,106,150,gafas,3,109.9,329.7
4791,11/04/2025,1234,1,1040,lentillas,3,16.5,49.5
4792,7/04/2025,2366,37,1052,lentillas,3,10,30
4793,19/10/2025,2741,1,76,gafas,2,79.9,159.8
4794,27/09/2025,704,19,146,gafas,3,79.9,239.7
4795,24/04/2026,2251,59,53,gafas,2,49.9,99.8
4796,17/05/2025,2478,12,1024,lentillas,2,25.5,51
4797,14/02/2026,746,61,33,gafas,2,69.9,139.8
4798,21/11/2025,943,121,34,gafas,3,89.9,269.7
4799,21/02/2025,1066,107,177,gafas,1,84.9,84.9
4800,11/05/2025,2469,3,1010,lentillas,3,6,18
4801,10/03/2025,811,126,192,gafas,3,45.9,137.7
4802,10/05/2025,1776,132,163,gafas,1,89.9,89.9
4803,3/01/2026,1851,70,144,gafas,2,79.9,159.8
4804,13/08/2025,2094,39,1005,lentillas,1,52.5,52.5
4805,21/01/2026,205,68,1023,lentillas,2,20.5,41
4806,5/02/2026,2321,129,166,gafas,3,84.9,254.7
4807,27/05/2025,1896,115,194,gafas,3,99.9,299.7
4808,26/11/2025,128,128,1015,lentillas,3,22.5,67.5
4809,20/07/2025,1414,44,173,gafas,2,64.9,129.8
4810,24/04/2026,172,35,1011,lentillas,1,6.5,6.5
4811,24/04/2026,2579,113,72,gafas,3,89.9,269.7
4812,23/01/2026,296,22,26,gafas,3,49.9,149.7
4813,25/03/2026,1028,69,212,gafas,2,79.9,159.8
4814,23/04/2025,96,96,183,gafas,1,64.9,64.9
4815,9/04/2026,1491,121,41,gafas,3,59.9,179.7
4816,5/07/2025,1977,59,156,gafas,1,139.9,139.9
4817,23/05/2025,494,83,108,gafas,2,84.9,169.8
4818,17/10/2025,1734,90,182,gafas,1,84.9,84.9
4819,25/01/2025,486,75,104,gafas,3,84.9,254.7
4820,12/07/2025,219,82,36,gafas,2,89.9,179.8
4821,24/04/2026,2668,65,1019,lentillas,2,16.5,33
4822,2/10/2025,638,90,197,gafas,1,119.9,119.9
4823,12/09/2025,1378,8,6,gafas,3,89.9,269.7
4824,24/04/2026,1265,32,36,gafas,3,89.9,269.7
4825,15/12/2025,678,130,1016,lentillas,2,31,62
4826,21/02/2026,2603,137,6,gafas,3,89.9,269.7
4827,25/12/2025,1424,54,171,gafas,3,64.9,194.7
4828,11/03/2025,368,94,182,gafas,3,84.9,254.7
4829,24/04/2026,1468,98,128,gafas,3,79.9,239.7
4830,5/01/2026,849,27,159,gafas,1,89.9,89.9
4831,24/01/2025,998,39,1019,lentillas,1,16.5,16.5
4832,10/09/2025,2877,137,1050,lentillas,3,33,99
4833,26/04/2025,2865,125,43,gafas,2,89.9,179.8
4834,21/04/2025,548,137,110,gafas,1,84.9,84.9
4835,9/03/2026,1637,130,72,gafas,3,89.9,269.7
4836,25/01/2025,970,11,67,gafas,2,89.9,179.8
4837,28/06/2025,1285,52,166,gafas,2,84.9,169.8
4838,14/09/2025,2087,32,151,gafas,3,99.9,299.7
4839,24/04/2026,884,62,1005,lentillas,1,52.5,52.5
4840,17/10/2025,2972,95,1001,lentillas,2,30.5,61
4841,28/05/2025,240,103,143,gafas,2,79.9,159.8
4842,8/01/2026,2907,30,1043,lentillas,1,49.5,49.5
4843,9/03/2026,747,62,133,gafas,1,99.9,99.9
4844,15/02/2025,2605,2,76,gafas,3,79.9,239.7
4845,18/03/2026,958,136,128,gafas,2,79.9,159.8
4846,2/08/2025,176,39,1011,lentillas,1,6.5,6.5
4847,22/02/2025,1936,18,126,gafas,2,49.9,99.8
4848,24/03/2025,2019,101,182,gafas,3,84.9,254.7
4849,1/05/2025,2733,130,169,gafas,2,84.9,169.8
4850,11/06/2025,2330,1,197,gafas,3,119.9,359.7
4851,27/01/2025,947,125,141,gafas,2,49.9,99.8
4852,20/04/2026,361,87,1006,lentillas,3,19.5,58.5
4853,2/09/2025,17,17,26,gafas,3,49.9,149.7
4854,25/11/2025,1841,60,125,gafas,3,49.9,149.7
4855,24/04/2026,142,5,119,gafas,1,49.9,49.9
4856,16/02/2026,2624,21,36,gafas,2,89.9,179.8
4857,29/01/2026,452,41,1010,lentillas,3,6,18
4858,10/04/2026,431,20,31,gafas,1,89.9,89.9
4859,8/02/2025,731,46,157,gafas,3,139.9,419.7
4860,5/01/2026,374,100,136,gafas,3,49.9,149.7
4861,23/07/2025,594,46,21,gafas,1,49.9,49.9
4862,2/02/2025,684,136,106,gafas,2,84.9,169.8
4863,14/01/2026,1346,113,1009,lentillas,3,7.5,22.5
4864,25/01/2025,861,39,1024,lentillas,3,25.5,76.5
4865,28/01/2025,2461,132,26,gafas,1,49.9,49.9
4866,13/01/2026,2606,3,1051,lentillas,2,39.5,79
4867,14/01/2026,516,105,7,gafas,2,89.9,179.8
4868,26/03/2026,2218,26,12,gafas,2,49.9,99.8
4869,28/09/2025,836,14,3,gafas,1,69.9,69.9
4870,10/09/2025,1938,20,92,gafas,3,139.9,419.7
4871,4/10/2025,2609,6,19,gafas,1,89.9,89.9
4872,25/03/2025,1784,3,180,gafas,1,84.9,84.9
4873,15/01/2025,1392,22,1049,lentillas,1,19.9,19.9
4874,24/11/2025,618,70,104,gafas,2,84.9,169.8
4875,1/04/2026,1409,39,1001,lentillas,3,30.5,91.5
4876,24/04/2026,2366,37,1052,lentillas,2,10,20
4877,24/04/2026,1345,112,199,gafas,2,109.9,219.8
4878,13/10/2025,1785,4,90,gafas,3,139.9,419.7
4879,27/01/2026,1889,108,59,gafas,1,29.9,29.9
4880,1/12/2025,244,107,1034,lentillas,1,34,34
4881,7/11/2025,744,59,79,gafas,3,79.9,239.7
4882,27/04/2025,350,76,15,gafas,1,49.9,49.9
4883,24/04/2026,1781,137,181,gafas,1,84.9,84.9
4884,18/03/2026,2067,12,134,gafas,1,99.9,99.9
4885,24/04/2026,352,78,175,gafas,1,84.9,84.9
4886,12/03/2026,1035,76,78,gafas,1,99.9,99.9
4887,1/03/2026,2533,67,30,gafas,1,59.9,59.9
4888,3/01/2025,2368,39,1008,lentillas,3,7.5,22.5
4889,24/04/2026,339,65,95,gafas,3,89.9,269.7
4890,2/02/2025,1618,111,82,gafas,1,79.9,79.9
4891,26/09/2025,1512,5,112,gafas,3,64.9,194.7
4892,18/03/2025,1156,60,3,gafas,1,69.9,69.9
4893,13/01/2025,498,87,1022,lentillas,3,43.5,130.5
4894,2/08/2025,1027,68,157,gafas,3,139.9,419.7
4895,22/10/2025,520,109,113,gafas,1,64.9,64.9
4896,22/05/2025,1827,46,121,gafas,3,49.9,149.7
4897,1/03/2026,194,57,84,gafas,1,109.9,109.9
4898,22/04/2025,206,69,1042,lentillas,1,16.5,16.5
4899,21/03/2025,2963,86,65,gafas,1,79.9,79.9
4900,6/12/2025,849,27,44,gafas,3,69.9,209.7
4901,24/04/2026,1490,120,176,gafas,1,84.9,84.9
4902,15/08/2025,1468,98,122,gafas,3,49.9,149.7
4903,15/04/2026,1621,114,97,gafas,2,84.9,169.8
4904,18/08/2025,2602,136,78,gafas,2,99.9,199.8
4905,9/06/2025,993,34,76,gafas,3,79.9,239.7
4906,24/03/2026,1597,90,143,gafas,2,79.9,159.8
4907,10/03/2026,2131,76,47,gafas,1,59.9,59.9
4908,21/02/2026,932,110,11,gafas,2,79.9,159.8
4909,18/01/2025,972,13,1031,lentillas,3,44,132
4910,24/02/2025,1313,80,86,gafas,1,109.9,109.9
4911,19/02/2026,996,37,161,gafas,2,79.9,159.8
4912,26/12/2025,1715,71,51,gafas,3,59.9,179.7
4913,15/11/2025,1796,15,165,gafas,1,84.9,84.9
4914,24/04/2026,151,14,164,gafas,1,89.9,89.9
4915,27/03/2025,2724,121,195,gafas,2,99.9,199.8
4916,5/01/2025,553,5,56,gafas,3,29.9,89.7
4917,20/03/2026,1327,94,22,gafas,3,49.9,149.7
4918,14/04/2025,429,18,174,gafas,1,84.9,84.9
4919,4/01/2026,2481,15,152,gafas,1,99.9,99.9
4920,24/04/2026,2725,122,169,gafas,2,84.9,169.8
4921,17/01/2025,379,105,76,gafas,2,79.9,159.8
4922,17/04/2026,907,85,62,gafas,3,89.9,269.7
4923,8/09/2025,2907,30,93,gafas,2,89.9,179.8
4924,12/10/2025,1542,35,102,gafas,1,64.9,64.9
4925,24/04/2026,2543,77,47,gafas,1,59.9,59.9
4926,14/05/2025,383,109,205,gafas,3,129.9,389.7
4927,15/02/2025,2461,132,1005,lentillas,3,52.5,157.5
4928,4/08/2025,1795,14,77,gafas,1,99.9,99.9
4929,3/02/2026,748,63,111,gafas,3,84.9,254.7
4930,21/01/2026,1884,103,1025,lentillas,3,16.5,49.5
4931,24/04/2026,2511,45,115,gafas,1,49.9,49.9
4932,12/05/2025,1529,22,1002,lentillas,2,54.5,109
4933,15/04/2025,335,61,162,gafas,3,79.9,239.7
4934,24/01/2026,768,83,1003,lentillas,2,54.5,109
4935,3/02/2026,1218,122,89,gafas,2,139.9,279.8
4936,20/12/2025,1656,12,1029,lentillas,1,39,39
4937,10/03/2026,1877,96,48,gafas,3,59.9,179.7
4938,17/10/2025,987,28,213,gafas,3,79.9,239.7
4939,24/04/2026,2713,110,82,gafas,3,79.9,239.7
4940,22/05/2025,342,68,56,gafas,2,29.9,59.8
4941,23/04/2025,342,68,128,gafas,1,79.9,79.9
4942,26/12/2025,2565,99,188,gafas,2,89.9,179.8
4943,4/02/2026,1431,61,123,gafas,1,49.9,49.9
4944,14/04/2026,2406,77,134,gafas,1,99.9,99.9
4945,24/11/2025,2251,59,168,gafas,3,84.9,254.7
4946,31/01/2026,1428,58,124,gafas,1,49.9,49.9
4947,23/08/2025,1795,14,61,gafas,2,29.9,59.8
4948,28/03/2026,2733,130,65,gafas,2,79.9,159.8
4949,24/04/2026,1328,95,1030,lentillas,1,44,44
4950,10/01/2026,1955,37,189,gafas,2,69.9,139.8
4951,13/01/2026,1124,28,33,gafas,1,69.9,69.9
4952,25/01/2025,199,62,171,gafas,1,64.9,64.9
4953,19/04/2025,692,7,27,gafas,3,59.9,179.7
4954,24/04/2026,1153,57,69,gafas,3,89.9,269.7
4955,22/02/2025,2096,41,108,gafas,2,84.9,169.8
4956,8/06/2025,1982,64,1025,lentillas,2,16.5,33
4957,1/02/2026,713,28,167,gafas,2,84.9,169.8
4958,18/11/2025,310,36,1011,lentillas,2,6.5,13
4959,25/02/2026,733,48,138,gafas,1,49.9,49.9
4960,24/04/2026,1192,96,173,gafas,1,64.9,64.9
4961,5/03/2025,30,30,38,gafas,2,79.9,159.8
4962,24/03/2025,1987,69,1054,lentillas,1,15.5,15.5
4963,19/02/2025,2672,69,112,gafas,1,64.9,64.9
4964,11/11/2025,1656,12,18,gafas,3,59.9,179.7
4965,20/12/2025,2788,48,1047,lentillas,1,19.9,19.9
4966,4/02/2025,1096,137,80,gafas,3,79.9,239.7
4967,12/03/2025,1506,136,44,gafas,2,69.9,139.8
4968,24/04/2026,196,59,115,gafas,1,49.9,49.9
4969,24/04/2026,1886,105,58,gafas,3,29.9,89.7
4970,2/01/2025,1991,73,128,gafas,1,79.9,79.9
4971,26/12/2025,1364,131,1019,lentillas,1,16.5,16.5
4972,24/04/2026,1209,113,35,gafas,2,89.9,179.8
4973,10/03/2026,925,103,1034,lentillas,3,34,102
4974,27/05/2025,1993,75,201,gafas,1,109.9,109.9
4975,13/03/2026,1194,98,214,gafas,3,79.9,239.7
4976,29/08/2025,937,115,121,gafas,2,49.9,99.8
4977,21/03/2026,1059,100,168,gafas,2,84.9,169.8
4978,26/05/2025,1348,115,60,gafas,3,29.9,89.7
4979,24/04/2026,42,42,1008,lentillas,2,7.5,15
4980,24/07/2025,2202,10,129,gafas,3,79.9,239.7
4981,28/08/2025,2884,7,146,gafas,3,79.9,239.7
4982,21/11/2025,2897,20,84,gafas,2,109.9,219.8
4983,20/03/2026,2710,107,162,gafas,3,79.9,239.7
4984,16/12/2025,1117,21,1,gafas,2,89.9,179.8
4985,31/10/2025,2765,25,116,gafas,3,49.9,149.7
4986,25/03/2026,1128,32,179,gafas,2,84.9,169.8
4987,7/10/2025,90,90,165,gafas,2,84.9,169.8
4988,12/02/2026,532,121,130,gafas,2,89.9,179.8
4989,4/02/2026,779,94,61,gafas,2,29.9,59.8
4990,27/04/2025,2364,35,78,gafas,2,99.9,199.8
4991,22/09/2025,2761,21,160,gafas,1,89.9,89.9
4992,6/04/2025,1989,71,9,gafas,3,79.9,239.7
4993,24/04/2026,432,21,144,gafas,3,79.9,239.7
4994,18/05/2025,572,24,94,gafas,3,79.9,239.7
4995,24/04/2026,2639,36,108,gafas,1,84.9,84.9
4996,22/04/2026,2102,47,139,gafas,2,49.9,99.8
4997,12/10/2025,616,68,1022,lentillas,3,43.5,130.5
4998,25/03/2025,171,34,37,gafas,1,79.9,79.9
4999,24/04/2026,412,1,192,gafas,1,45.9,45.9
5000,19/04/2026,545,134,84,gafas,3,109.9,329.7
5001,11/12/2025,459,48,5,gafas,1,89.9,89.9
5002,5/03/2026,1400,30,24,gafas,3,49.9,149.7
5003,11/02/2026,2593,127,70,gafas,3,89.9,269.7
5004,11/02/2025,2977,100,114,gafas,1,49.9,49.9
5005,8/12/2025,279,5,104,gafas,2,84.9,169.8
5006,11/02/2025,593,45,15,gafas,1,49.9,49.9
5007,24/04/2026,2993,116,192,gafas,2,45.9,91.8
5008,4/10/2025,111,111,65,gafas,2,79.9,159.8
5009,24/04/2026,273,136,61,gafas,2,29.9,59.8
5010,26/11/2025,2169,114,1021,lentillas,2,73.5,147
5011,14/11/2025,1667,23,1005,lentillas,1,52.5,52.5
5012,15/02/2025,1830,49,70,gafas,1,89.9,89.9
5013,24/04/2026,822,137,29,gafas,3,59.9,179.7
5014,22/08/2025,655,107,164,gafas,1,89.9,89.9
5015,18/06/2025,2425,96,84,gafas,2,109.9,219.8
5016,2/12/2025,364,90,8,gafas,3,79.9,239.7
5017,1/03/2026,2563,97,1049,lentillas,2,19.9,39.8
5018,25/02/2025,234,97,191,gafas,1,69.9,69.9
5019,12/12/2025,1716,72,119,gafas,3,49.9,149.7
5020,11/02/2025,1732,88,1050,lentillas,1,33,33
5021,22/01/2026,751,66,140,gafas,3,49.9,149.7
5022,12/02/2026,2415,86,5,gafas,2,89.9,179.8
5023,26/11/2025,917,95,169,gafas,3,84.9,254.7
5024,3/01/2026,1694,50,165,gafas,3,84.9,254.7
5025,24/04/2026,1673,29,39,gafas,1,79.9,79.9
5026,16/12/2025,2793,53,135,gafas,2,49.9,99.8
5027,21/09/2025,1153,57,149,gafas,1,109.9,109.9
5028,10/12/2025,2577,111,4,gafas,1,89.9,89.9
5029,16/08/2025,2589,123,146,gafas,3,79.9,239.7
5030,11/12/2025,2789,49,157,gafas,3,139.9,419.7
5031,16/07/2025,212,75,1034,lentillas,3,34,102
5032,24/04/2026,83,83,23,gafas,1,59.9,59.9
5033,14/05/2025,460,49,207,gafas,2,129.9,259.8
5034,15/03/2025,219,82,214,gafas,2,79.9,159.8
5035,26/05/2025,150,13,29,gafas,2,59.9,119.8
5036,6/01/2026,1610,103,89,gafas,2,139.9,279.8
5037,8/02/2025,1567,60,193,gafas,1,45.9,45.9
5038,5/03/2025,702,17,113,gafas,1,64.9,64.9
5039,26/12/2025,2089,34,192,gafas,1,45.9,45.9
5040,4/02/2025,1663,19,1031,lentillas,2,44,88
5041,28/09/2025,839,17,1040,lentillas,1,16.5,16.5
5042,30/05/2025,853,31,69,gafas,3,89.9,269.7
5043,12/02/2025,1735,91,63,gafas,1,89.9,89.9
5044,10/11/2025,1602,95,75,gafas,1,99.9,99.9
5045,10/02/2025,315,41,12,gafas,1,49.9,49.9
5046,9/02/2026,1368,135,154,gafas,2,139.9,279.8
5047,30/03/2025,2611,8,109,gafas,3,84.9,254.7
5048,7/03/2026,2066,11,1005,lentillas,2,52.5,105
5049,8/11/2025,2726,123,207,gafas,2,129.9,259.8
5050,8/08/2025,2175,120,138,gafas,1,49.9,49.9
5051,7/11/2025,948,126,142,gafas,3,49.9,149.7
5052,22/01/2026,1660,16,1035,lentillas,2,16.5,33
5053,16/04/2025,1471,101,186,gafas,1,89.9,89.9
5054,13/11/2025,1433,63,71,gafas,2,89.9,179.8
5055,30/04/2025,545,134,110,gafas,2,84.9,169.8
5056,3/12/2025,2547,81,197,gafas,3,119.9,359.7
5057,8/03/2026,2420,91,84,gafas,1,109.9,109.9
5058,25/10/2025,641,93,1032,lentillas,2,24,48
5059,24/04/2026,2049,131,2,gafas,3,89.9,269.7
5060,28/10/2025,603,55,126,gafas,3,49.9,149.7
5061,10/06/2025,2422,93,1019,lentillas,2,16.5,33
5062,22/01/2025,2129,74,166,gafas,3,84.9,254.7
5063,26/02/2026,1327,94,1029,lentillas,2,39,78
5064,28/01/2025,2823,83,144,gafas,2,79.9,159.8
5065,11/02/2026,589,41,211,gafas,2,79.9,159.8
5066,25/05/2025,2828,88,1029,lentillas,3,39,117
5067,27/03/2025,2145,90,1040,lentillas,3,16.5,49.5
5068,7/03/2026,2652,49,86,gafas,2,109.9,219.8
5069,30/11/2025,1484,114,33,gafas,3,69.9,209.7
5070,22/04/2026,1256,23,85,gafas,2,109.9,219.8
5071,15/03/2025,2787,47,107,gafas,3,84.9,254.7
5072,19/02/2026,912,90,24,gafas,2,49.9,99.8
5073,18/01/2025,1362,129,180,gafas,1,84.9,84.9
5074,11/07/2025,1947,29,123,gafas,1,49.9,49.9
5075,29/06/2025,2844,104,1049,lentillas,2,19.9,39.8
5076,20/01/2026,2902,25,212,gafas,2,79.9,159.8
5077,27/10/2025,2266,74,1002,lentillas,1,54.5,54.5
5078,15/08/2025,2834,94,68,gafas,3,89.9,269.7
5079,17/04/2026,2591,125,177,gafas,2,84.9,169.8
5080,24/04/2026,1953,35,44,gafas,1,69.9,69.9
5081,1/07/2025,2312,120,1055,lentillas,1,19,19
5082,3/03/2025,1361,128,138,gafas,1,49.9,49.9
5083,29/08/2025,1228,132,146,gafas,3,79.9,239.7
5084,22/03/2026,2024,106,164,gafas,2,89.9,179.8
5085,1/02/2025,1608,101,30,gafas,3,59.9,179.7
5086,8/03/2025,726,41,1020,lentillas,3,55.5,166.5
5087,17/03/2026,388,114,36,gafas,3,89.9,269.7
5088,4/02/2025,863,41,158,gafas,1,139.9,139.9
5089,6/04/2025,745,60,79,gafas,3,79.9,239.7
5090,19/01/2025,2892,15,112,gafas,2,64.9,129.8
5091,21/05/2025,1446,76,58,gafas,2,29.9,59.8
5092,23/10/2025,424,13,1015,lentillas,2,22.5,45
5093,17/04/2025,1113,17,25,gafas,3,49.9,149.7
5094,27/04/2025,721,36,129,gafas,3,79.9,239.7
5095,2/12/2025,1124,28,53,gafas,2,49.9,99.8
5096,4/06/2025,876,54,133,gafas,3,99.9,299.7
5097,8/06/2025,529,118,1009,lentillas,3,7.5,22.5
5098,2/02/2025,2683,80,57,gafas,2,29.9,59.8
5099,8/02/2025,933,111,96,gafas,1,84.9,84.9
5100,12/08/2025,2453,124,109,gafas,3,84.9,254.7
5101,28/01/2025,867,45,22,gafas,2,49.9,99.8
5102,8/04/2026,388,114,173,gafas,2,64.9,129.8
5103,16/08/2025,2623,20,71,gafas,3,89.9,269.7
5104,25/07/2025,678,130,37,gafas,1,79.9,79.9
5105,1/01/2026,790,105,107,gafas,3,84.9,254.7
5106,6/06/2025,1051,92,96,gafas,2,84.9,169.8
5107,24/04/2026,595,47,8,gafas,2,79.9,159.8
5108,11/10/2025,2805,65,186,gafas,3,89.9,269.7
5109,30/03/2026,997,38,185,gafas,1,64.9,64.9
5110,24/04/2026,735,50,140,gafas,3,49.9,149.7
5111,24/04/2026,2815,75,1035,lentillas,3,16.5,49.5
5112,21/10/2025,2494,28,14,gafas,2,49.9,99.8
5113,2/04/2025,1624,117,1038,lentillas,2,16.5,33
5114,14/12/2025,2426,97,1044,lentillas,3,88.5,265.5
5115,6/02/2026,2619,16,9,gafas,2,79.9,159.8
5116,24/04/2026,2048,130,169,gafas,3,84.9,254.7
5117,27/01/2026,1827,46,6,gafas,3,89.9,269.7
5118,8/02/2026,746,61,94,gafas,1,79.9,79.9
5119,21/02/2025,2947,70,80,gafas,1,79.9,79.9
5120,15/09/2025,366,92,66,gafas,1,89.9,89.9
5121,15/10/2025,133,133,76,gafas,1,79.9,79.9
5122,16/03/2025,439,28,214,gafas,1,79.9,79.9
5123,28/03/2025,2095,40,121,gafas,2,49.9,99.8
5124,1/02/2025,691,6,153,gafas,2,99.9,199.8
5125,24/04/2026,1657,13,1001,lentillas,1,30.5,30.5
5126,9/06/2025,1790,9,83,gafas,3,109.9,329.7
5127,29/04/2025,746,61,21,gafas,2,49.9,99.8
5128,17/07/2025,1318,85,1011,lentillas,3,6.5,19.5
5129,23/09/2025,1667,23,45,gafas,3,59.9,179.7
5130,19/09/2025,812,127,1010,lentillas,1,6,6
5131,12/12/2025,2602,136,78,gafas,2,99.9,199.8
5132,9/11/2025,437,26,1052,lentillas,2,10,20
5133,12/01/2025,3000,123,162,gafas,3,79.9,239.7
5134,15/01/2026,1601,94,112,gafas,2,64.9,129.8
5135,29/11/2025,1005,46,146,gafas,3,79.9,239.7
5136,19/01/2026,2444,115,164,gafas,3,89.9,269.7
5137,24/04/2026,901,79,144,gafas,3,79.9,239.7
5138,23/12/2025,2042,124,5,gafas,3,89.9,269.7
5139,19/04/2026,1039,80,54,gafas,1,49.9,49.9
5140,16/04/2025,1124,28,25,gafas,2,49.9,99.8
5141,26/01/2026,806,121,59,gafas,1,29.9,29.9
5142,10/02/2025,2161,106,1015,lentillas,1,22.5,22.5
5143,29/03/2025,982,23,8,gafas,1,79.9,79.9
5144,26/04/2025,2144,89,66,gafas,3,89.9,269.7
5145,24/04/2026,1558,51,78,gafas,3,99.9,299.7
5146,24/04/2026,73,73,24,gafas,1,49.9,49.9
5147,1/10/2025,546,135,36,gafas,3,89.9,269.7
5148,27/11/2025,2143,88,175,gafas,3,84.9,254.7
5149,24/04/2026,2108,53,138,gafas,1,49.9,49.9
5150,24/04/2025,1032,73,87,gafas,1,109.9,109.9
5151,27/03/2025,1300,67,1051,lentillas,1,39.5,39.5
5152,10/06/2025,2611,8,64,gafas,2,89.9,179.8
5153,3/10/2025,2364,35,67,gafas,3,89.9,269.7
5154,24/04/2026,1097,1,91,gafas,3,139.9,419.7
5155,19/08/2025,1014,55,208,gafas,1,69.9,69.9
5156,15/04/2025,1396,26,147,gafas,2,99.9,199.8
5157,28/09/2025,1062,103,205,gafas,2,129.9,259.8
5158,14/03/2026,277,3,1016,lentillas,1,31,31
5159,7/03/2025,2667,64,1001,lentillas,1,30.5,30.5
5160,4/04/2026,2613,10,201,gafas,3,109.9,329.7
5161,1/09/2025,1942,24,201,gafas,2,109.9,219.8
5162,23/01/2026,1751,107,192,gafas,3,45.9,137.7
5163,28/01/2025,1550,43,194,gafas,3,99.9,299.7
5164,15/11/2025,2200,8,1001,lentillas,3,30.5,91.5
5165,18/04/2026,2469,3,172,gafas,1,64.9,64.9
5166,24/04/2026,1672,28,147,gafas,3,99.9,299.7
5167,25/09/2025,11,11,3,gafas,2,69.9,139.8
5168,13/03/2026,2457,128,187,gafas,1,89.9,89.9
5169,12/03/2025,1417,47,1013,lentillas,3,45.5,136.5
5170,30/01/2025,899,77,147,gafas,3,99.9,299.7
5171,10/08/2025,637,89,36,gafas,2,89.9,179.8
5172,18/07/2025,2950,73,118,gafas,3,49.9,149.7
5173,12/12/2025,1704,60,73,gafas,1,99.9,99.9
5174,18/01/2026,1450,80,1024,lentillas,1,25.5,25.5
5175,21/05/2025,676,128,76,gafas,1,79.9,79.9
5176,10/02/2025,2299,107,9,gafas,1,79.9,79.9
5177,6/04/2026,256,119,1001,lentillas,1,30.5,30.5
5178,15/03/2025,190,53,49,gafas,2,49.9,99.8
5179,30/03/2026,2934,57,161,gafas,1,79.9,79.9
5180,21/02/2025,2476,10,65,gafas,1,79.9,79.9
5181,22/04/2025,1545,38,69,gafas,1,89.9,89.9
5182,1/04/2025,211,74,113,gafas,1,64.9,64.9
5183,7/04/2025,1425,55,1051,lentillas,2,39.5,79
5184,14/03/2025,2818,78,213,gafas,2,79.9,159.8
